height,fee,numberTXs,nTime,date_str,nonce,nbits,nDifficulty,average_hash_calcualtions,blockhash,targetHash
21630,0,1,1251447003,Fri 28 Aug 2009 08:10:03 GMT,4065611557,486604799,1,4295032832,0000000046564ac3ad34605cad76f81c42c4073fc4b509416d3dc89c0bf17b37,00000000ffff0000000000000000000000000000000000000000000000000000
21640,0,1,1251460345,Fri 28 Aug 2009 11:52:25 GMT,655024921,486604799,1,4295032832,0000000015fc374cda32bdda4ce2259d109bce301ae0c3cfb4fa3f08763c9a8d,00000000ffff0000000000000000000000000000000000000000000000000000
21650,0,1,1251474651,Fri 28 Aug 2009 15:50:51 GMT,3560277281,486604799,1,4295032832,00000000a7e125156b17a0997e31b1e5f63f2fc34db4e85425fd143ec90d2473,00000000ffff0000000000000000000000000000000000000000000000000000
21660,0,1,1251485600,Fri 28 Aug 2009 18:53:20 GMT,220065165,486604799,1,4295032832,00000000908bc9dd7715cda7f98b5b762d61eec8cc16aa26220ee23636a92c31,00000000ffff0000000000000000000000000000000000000000000000000000
21670,0,1,1251497643,Fri 28 Aug 2009 22:14:03 GMT,2311717926,486604799,1,4295032832,00000000e0e10d23c9bb0cb4318c48bcd72fc72ef32c1a660437d2479c088b1c,00000000ffff0000000000000000000000000000000000000000000000000000
21680,0,1,1251506128,Sat 29 Aug 2009 00:35:28 GMT,3413903134,486604799,1,4295032832,00000000f53c54365b3141203290bcc80124ba54344d4d5378234f56985f072a,00000000ffff0000000000000000000000000000000000000000000000000000
21690,0,1,1251517603,Sat 29 Aug 2009 03:46:43 GMT,2321529634,486604799,1,4295032832,000000000fc9d2dbb526762b326caac4b0e7d9ff614ba443164254990cf75f57,00000000ffff0000000000000000000000000000000000000000000000000000
21700,0,1,1251529433,Sat 29 Aug 2009 07:03:53 GMT,448785328,486604799,1,4295032832,0000000047e40e43ce2e6181bc6c692b5ccb84045a2a05b2ce157f69a41af8fc,00000000ffff0000000000000000000000000000000000000000000000000000
21710,0,1,1251536681,Sat 29 Aug 2009 09:04:41 GMT,3511289878,486604799,1,4295032832,000000007ffcd225c718ee995de6862deb737b137c28786fe7b29f8d5d45fdfd,00000000ffff0000000000000000000000000000000000000000000000000000
21720,0,1,1251544791,Sat 29 Aug 2009 11:19:51 GMT,87339464,486604799,1,4295032832,000000006c9c62bc386e0a81e74db7aa86476eb8f3257e22514db4c79b1b9fce,00000000ffff0000000000000000000000000000000000000000000000000000
21730,0,1,1251556076,Sat 29 Aug 2009 14:27:56 GMT,1578836002,486604799,1,4295032832,00000000c084a5fd783f640d6494b87521dd523726c36170072073e3e4a064f8,00000000ffff0000000000000000000000000000000000000000000000000000
21740,0,1,1251569997,Sat 29 Aug 2009 18:19:57 GMT,4258919941,486604799,1,4295032832,000000002a9a6df59510b22c36baaed16b05412097c897a646dbcdf9e89e7946,00000000ffff0000000000000000000000000000000000000000000000000000
21750,0,1,1251584127,Sat 29 Aug 2009 22:15:27 GMT,583304355,486604799,1,4295032832,00000000a825a36a22ce1fa56182424c555dd7076de5e5cd669cc64bb22a9c62,00000000ffff0000000000000000000000000000000000000000000000000000
21760,0,1,1251595047,Sun 30 Aug 2009 01:17:27 GMT,58260424,486604799,1,4295032832,000000001be2964411716c5ea09fed2a312fcfc497c7e41246a2e1e722fd17ec,00000000ffff0000000000000000000000000000000000000000000000000000
21770,0,1,1251603283,Sun 30 Aug 2009 03:34:43 GMT,90045562,486604799,1,4295032832,000000007d0f287f7d90ec144cf2c0503c1af1b36d6f05c0c99511229f32b438,00000000ffff0000000000000000000000000000000000000000000000000000
21780,0,1,1251611577,Sun 30 Aug 2009 05:52:57 GMT,58980442,486604799,1,4295032832,0000000040841b418bf4be3b12e07dde0a40a5e49fc7ffc62d7e8af928514f06,00000000ffff0000000000000000000000000000000000000000000000000000
21790,0,1,1251623451,Sun 30 Aug 2009 09:10:51 GMT,673148792,486604799,1,4295032832,0000000080e09f5ae42ada5922406e6af6ce0ccf91c7bff47f914322438287c9,00000000ffff0000000000000000000000000000000000000000000000000000
21800,0,1,1251629422,Sun 30 Aug 2009 10:50:22 GMT,470628239,486604799,1,4295032832,00000000d4fe2d10393178fc184b1fa2285389092b561f1b00e4a5bdcd79589c,00000000ffff0000000000000000000000000000000000000000000000000000
21810,0,1,1251638840,Sun 30 Aug 2009 13:27:20 GMT,828661796,486604799,1,4295032832,00000000b938b26a8a483cb6e61fe968c7f51a89da1348c45051a98d35218597,00000000ffff0000000000000000000000000000000000000000000000000000
21820,0,1,1251648489,Sun 30 Aug 2009 16:08:09 GMT,3369075977,486604799,1,4295032832,000000009f29982d3eda9fae87b0d7a744c828d7f456b36ad9f1f02849faa9e9,00000000ffff0000000000000000000000000000000000000000000000000000
21830,0,1,1251657060,Sun 30 Aug 2009 18:31:00 GMT,1035833371,486604799,1,4295032832,000000000e4db7b90909dd96dcdd9c33fa3988fa752c500a9e8721d1aa584b99,00000000ffff0000000000000000000000000000000000000000000000000000
21840,0,1,1251667413,Sun 30 Aug 2009 21:23:33 GMT,384836742,486604799,1,4295032832,00000000c210b8246e2493943314d5d75dc7e0c905072c8808da67d51af75b1a,00000000ffff0000000000000000000000000000000000000000000000000000
21850,0,1,1251675489,Sun 30 Aug 2009 23:38:09 GMT,899644443,486604799,1,4295032832,00000000949ac8b4c2e944d35c2e07053944d6a0080abe3ad6bc59785d8f211e,00000000ffff0000000000000000000000000000000000000000000000000000
21860,0,1,1251683783,Mon 31 Aug 2009 01:56:23 GMT,1229410598,486604799,1,4295032832,00000000ade5e0e7333e207be11ac2bf7e3f2810f1ef0bede9e58416dab55962,00000000ffff0000000000000000000000000000000000000000000000000000
21870,0,1,1251691995,Mon 31 Aug 2009 04:13:15 GMT,2790456606,486604799,1,4295032832,000000000d546e5f35ebaa9a2f2917b51139f0f373faa9c8a3fe2c0903fb06b0,00000000ffff0000000000000000000000000000000000000000000000000000
21880,0,1,1251700531,Mon 31 Aug 2009 06:35:31 GMT,267333409,486604799,1,4295032832,00000000d5f7e4ecf920c18559d1048cee768680aa454714ddffe21939f50502,00000000ffff0000000000000000000000000000000000000000000000000000
21890,0,1,1251707311,Mon 31 Aug 2009 08:28:31 GMT,17500581,486604799,1,4295032832,000000002d4b805527c7f92eaafaf8b4b4d5ace2e9f841c262f005403d279c96,00000000ffff0000000000000000000000000000000000000000000000000000
21900,0,1,1251719879,Mon 31 Aug 2009 11:57:59 GMT,288031217,486604799,1,4295032832,00000000066e4bf6fc4c59f9cae6c6607b34af01c4ca9f55c8c0eef688a091ec,00000000ffff0000000000000000000000000000000000000000000000000000
21910,0,1,1251727355,Mon 31 Aug 2009 14:02:35 GMT,3073213212,486604799,1,4295032832,000000003f90217f131348ec8c085e3919c9724711bce364b15f022aed8a9f80,00000000ffff0000000000000000000000000000000000000000000000000000
21920,0,1,1251738804,Mon 31 Aug 2009 17:13:24 GMT,129064574,486604799,1,4295032832,00000000b95b85f7c77a5c2d56512b55c2cd8db5844cc435f04fdc5a0f3ea095,00000000ffff0000000000000000000000000000000000000000000000000000
21930,0,1,1251748285,Mon 31 Aug 2009 19:51:25 GMT,136039629,486604799,1,4295032832,00000000fafe77991219084cf474587a8b1b36595242daa1ef19d69251119030,00000000ffff0000000000000000000000000000000000000000000000000000
21940,0,1,1251763333,Tue 01 Sep 2009 00:02:13 GMT,45782563,486604799,1,4295032832,000000005212622baa97e9b81b43396a7faa3b2973748b58165c69c17855166e,00000000ffff0000000000000000000000000000000000000000000000000000
21950,0,1,1251771691,Tue 01 Sep 2009 02:21:31 GMT,472983989,486604799,1,4295032832,0000000046267b1437fdf6b0f72c8ae839733b72d620db4711ff1a574adbafa5,00000000ffff0000000000000000000000000000000000000000000000000000
21960,0,1,1251779539,Tue 01 Sep 2009 04:32:19 GMT,41599570,486604799,1,4295032832,00000000fcccc7b17d87e5a63e9b74a84bb55d92d959f8619a215e0237c387e5,00000000ffff0000000000000000000000000000000000000000000000000000
21970,0,1,1251790608,Tue 01 Sep 2009 07:36:48 GMT,774797083,486604799,1,4295032832,00000000bd4a8a561623d51d13522bf266553f26cf43e558c46d0fd3aa40abfc,00000000ffff0000000000000000000000000000000000000000000000000000
21980,0,1,1251804830,Tue 01 Sep 2009 11:33:50 GMT,1175277078,486604799,1,4295032832,00000000c4963a0c4c12a311048c53e69c603945c5f07d394576022742917a21,00000000ffff0000000000000000000000000000000000000000000000000000
21990,0,1,1251813799,Tue 01 Sep 2009 14:03:19 GMT,110192454,486604799,1,4295032832,00000000b4ab741f405845ced09cf23f6009c32d6f76cb192efb69d24b4df2d1,00000000ffff0000000000000000000000000000000000000000000000000000
22000,0,1,1251826171,Tue 01 Sep 2009 17:29:31 GMT,1404749333,486604799,1,4295032832,000000004625a14242beccb38c63a1f770a76ee5788764e6c0abd4129bbc1b9d,00000000ffff0000000000000000000000000000000000000000000000000000
22010,0,1,1251839397,Tue 01 Sep 2009 21:09:57 GMT,2276861473,486604799,1,4295032832,00000000d034c68e2989a16753472c893b4ea0986e6fb562a2140f6a36b974fb,00000000ffff0000000000000000000000000000000000000000000000000000
22020,0,1,1251855798,Wed 02 Sep 2009 01:43:18 GMT,425362458,486604799,1,4295032832,000000007df4117a5760f6828bb5925130f19ceca7ac22aafe5f8568a4ceba77,00000000ffff0000000000000000000000000000000000000000000000000000
22030,0,1,1251867476,Wed 02 Sep 2009 04:57:56 GMT,330598679,486604799,1,4295032832,000000002fc38338be2d56fdf8d1cdf88fee95070d8ec9b2044630280d3e22b1,00000000ffff0000000000000000000000000000000000000000000000000000
22040,0,1,1251878846,Wed 02 Sep 2009 08:07:26 GMT,627125540,486604799,1,4295032832,000000004777feffb4ade34dd494e53decc77c2c7733cbb1cc29efc5da803c7d,00000000ffff0000000000000000000000000000000000000000000000000000
22050,0,1,1251889671,Wed 02 Sep 2009 11:07:51 GMT,3872053534,486604799,1,4295032832,00000000237d02e558ca8d999735080532ea91bdd4ac3f777d1ab658748fd9a6,00000000ffff0000000000000000000000000000000000000000000000000000
22060,0,1,1251902141,Wed 02 Sep 2009 14:35:41 GMT,3067586074,486604799,1,4295032832,00000000c0ee1e012f37fa72362d5f55c408313be7a28a7f2055f1ee97479da9,00000000ffff0000000000000000000000000000000000000000000000000000
22070,0,1,1251913929,Wed 02 Sep 2009 17:52:09 GMT,3658324512,486604799,1,4295032832,00000000cf362c0fc4236625a1d3dbea51b22923f8f7b8d41931c496737fb02c,00000000ffff0000000000000000000000000000000000000000000000000000
22080,0,1,1251930663,Wed 02 Sep 2009 22:31:03 GMT,72899867,486604799,1,4295032832,000000001094b6716531d21c2909e0745e780d64bdda7c76cba5f4e5a5248963,00000000ffff0000000000000000000000000000000000000000000000000000
22090,0,1,1251945320,Thu 03 Sep 2009 02:35:20 GMT,2131319067,486604799,1,4295032832,0000000031293b08c31fd7618f317bd1325b2adc4759e3698aef45ad26a850b5,00000000ffff0000000000000000000000000000000000000000000000000000
22100,0,1,1251959734,Thu 03 Sep 2009 06:35:34 GMT,2781735195,486604799,1,4295032832,000000001065a9ee74a8aa5d64ac0e3cb413537e2fe1fb5f7780e83f241fe219,00000000ffff0000000000000000000000000000000000000000000000000000
22110,0,1,1251971039,Thu 03 Sep 2009 09:43:59 GMT,2508500507,486604799,1,4295032832,0000000094d421259445edda55a5779ded8b4a7397c6f7058e454830cee55387,00000000ffff0000000000000000000000000000000000000000000000000000
22120,0,1,1251984884,Thu 03 Sep 2009 13:34:44 GMT,4140994072,486604799,1,4295032832,00000000c35ba5a8506a4c28d41fa0da258ca7902a3d85d910e9cefb3dc15b0c,00000000ffff0000000000000000000000000000000000000000000000000000
22130,0,1,1252000582,Thu 03 Sep 2009 17:56:22 GMT,1675077653,486604799,1,4295032832,00000000f205ac4101bf9b94e11bb66d8fded098cf1dbc721371bd37f5041100,00000000ffff0000000000000000000000000000000000000000000000000000
22140,0,1,1252015921,Thu 03 Sep 2009 22:12:01 GMT,1101983263,486604799,1,4295032832,00000000f4c5eba4dd151ff3b6181125bfc9fd9c12c4fd5ab90854619dab2582,00000000ffff0000000000000000000000000000000000000000000000000000
22150,0,1,1252029866,Fri 04 Sep 2009 02:04:26 GMT,3522264341,486604799,1,4295032832,0000000099dce9c68fcdf15b2dcd3547efb902f368099e1782ecd4208eb3f676,00000000ffff0000000000000000000000000000000000000000000000000000
22160,0,1,1252047952,Fri 04 Sep 2009 07:05:52 GMT,577515721,486604799,1,4295032832,0000000042b88ce0e866dbf0d72141f56c7cdd7cf940ca063d86d6cf01d9dba6,00000000ffff0000000000000000000000000000000000000000000000000000
22170,0,1,1252060292,Fri 04 Sep 2009 10:31:32 GMT,3538038558,486604799,1,4295032832,00000000b9ec6038c4d2dccc4233d737a96ab986b7f54037741aeb242adef5f5,00000000ffff0000000000000000000000000000000000000000000000000000
22180,0,1,1252074401,Fri 04 Sep 2009 14:26:41 GMT,396018944,486604799,1,4295032832,000000001c5fa6577ab7d83c9e48770791753de0adf44a77cb70b59b81f8ddb6,00000000ffff0000000000000000000000000000000000000000000000000000
22190,0,1,1252085389,Fri 04 Sep 2009 17:29:49 GMT,753511452,486604799,1,4295032832,0000000042dce06db35d8965991d3379dc6473e5a03ec99a9eb95e17be65fdf7,00000000ffff0000000000000000000000000000000000000000000000000000
22200,0,1,1252097779,Fri 04 Sep 2009 20:56:19 GMT,2028235809,486604799,1,4295032832,00000000c8dd4b74f50f5aa7b081b195ed928b8a0fd03385f5b5bad7d70c465b,00000000ffff0000000000000000000000000000000000000000000000000000
22210,0,1,1252110376,Sat 05 Sep 2009 00:26:16 GMT,370148873,486604799,1,4295032832,00000000ce82c8713cb28394ffffc4a1b8330e0b10cb458465094453b7490adf,00000000ffff0000000000000000000000000000000000000000000000000000
22220,0,1,1252120681,Sat 05 Sep 2009 03:18:01 GMT,629861354,486604799,1,4295032832,000000001ebd1a7507e7c386ab077f2de03d511b35f387c63744b281fbc527bc,00000000ffff0000000000000000000000000000000000000000000000000000
22230,0,1,1252130897,Sat 05 Sep 2009 06:08:17 GMT,1367364628,486604799,1,4295032832,000000002dbe2788af50ee9e78085c553b739202976b4e1bfc609065df75346b,00000000ffff0000000000000000000000000000000000000000000000000000
22240,0,1,1252145514,Sat 05 Sep 2009 10:11:54 GMT,697078562,486604799,1,4295032832,000000005467cc93e9425c92ad85d4e850a4173defaea098c687c2777e7a7b90,00000000ffff0000000000000000000000000000000000000000000000000000
22250,0,1,1252157204,Sat 05 Sep 2009 13:26:44 GMT,196723747,486604799,1,4295032832,000000006e072c092e3bce15ffb65c67c2cda25e29cd3435dab4e73dbb9b208c,00000000ffff0000000000000000000000000000000000000000000000000000
22260,0,1,1252169476,Sat 05 Sep 2009 16:51:16 GMT,17020317,486604799,1,4295032832,00000000c890c7ddd8eeac15388528451d3e37added243df3284af16a95056cb,00000000ffff0000000000000000000000000000000000000000000000000000
22270,0,1,1252179807,Sat 05 Sep 2009 19:43:27 GMT,2145523480,486604799,1,4295032832,000000002eb00fdb1bf9c7647a0b1e19487020db1af8dab7a0fdb1b818f582fc,00000000ffff0000000000000000000000000000000000000000000000000000
22280,0,1,1252192465,Sat 05 Sep 2009 23:14:25 GMT,49093949,486604799,1,4295032832,0000000038245c281ddd2ad23b27545e01e2737d74de3fe6c96d2e09c7bc16ca,00000000ffff0000000000000000000000000000000000000000000000000000
22290,0,1,1252204679,Sun 06 Sep 2009 02:37:59 GMT,559782238,486604799,1,4295032832,0000000060f008ad64573e03b74f572015d6dc0582c8310efc7f29029dabd10c,00000000ffff0000000000000000000000000000000000000000000000000000
22300,0,1,1252216611,Sun 06 Sep 2009 05:56:51 GMT,3590471715,486604799,1,4295032832,00000000ea113d91f74da0a7eebec23ab766a07d3b48bbcb5061c17c19a538e9,00000000ffff0000000000000000000000000000000000000000000000000000
22310,0,1,1252228102,Sun 06 Sep 2009 09:08:22 GMT,3290567959,486604799,1,4295032832,00000000bbdae8fdd5f2b77256abac9b3f185da8fa6ac00887b19ddca54a6de8,00000000ffff0000000000000000000000000000000000000000000000000000
22320,0,1,1252238517,Sun 06 Sep 2009 12:01:57 GMT,16334111,486604799,1,4295032832,0000000031302d1a6c21ba9a1bcd1b8c951011c389563bc3c64555ab01566f13,00000000ffff0000000000000000000000000000000000000000000000000000
22330,0,1,1252252796,Sun 06 Sep 2009 15:59:56 GMT,421537373,486604799,1,4295032832,00000000733a4ad851563f14e3a20e05485a69d7019b8ddb4d898124566aee4d,00000000ffff0000000000000000000000000000000000000000000000000000
22340,0,1,1252265078,Sun 06 Sep 2009 19:24:38 GMT,1839844380,486604799,1,4295032832,0000000005ac6b99fa36eb090aaea6c93e908692100e15f26eadf57742a5ad74,00000000ffff0000000000000000000000000000000000000000000000000000
22350,0,1,1252277462,Sun 06 Sep 2009 22:51:02 GMT,221324567,486604799,1,4295032832,000000006bb5f31f067c6f90da0dd3104ccc05a54aaab802bb2e976b30a4b63e,00000000ffff0000000000000000000000000000000000000000000000000000
22360,0,1,1252290130,Mon 07 Sep 2009 02:22:10 GMT,393902869,486604799,1,4295032832,00000000495e99ada38d8d122c329b7a5cf1eab1cee474868fc56fd0b819c7dd,00000000ffff0000000000000000000000000000000000000000000000000000
22370,0,1,1252299411,Mon 07 Sep 2009 04:56:51 GMT,1596526617,486604799,1,4295032832,000000007110a25797ebc110484f573354e36f43e25df413b1cf01771529f5f5,00000000ffff0000000000000000000000000000000000000000000000000000
22380,0,1,1252310348,Mon 07 Sep 2009 07:59:08 GMT,265161297,486604799,1,4295032832,0000000075b3b6547c1d555f5bb89d9151603611076ca8cca5f55e821224b680,00000000ffff0000000000000000000000000000000000000000000000000000
22390,0,1,1252320309,Mon 07 Sep 2009 10:45:09 GMT,2238544673,486604799,1,4295032832,0000000038ef0028dd77f16739729248f15591536e9826be68b8ab88937931ef,00000000ffff0000000000000000000000000000000000000000000000000000
22400,0,1,1252331681,Mon 07 Sep 2009 13:54:41 GMT,2088585764,486604799,1,4295032832,000000000bbf0a8d99b8662a822a683d15e5a5f681117965d5093ce0955dc70f,00000000ffff0000000000000000000000000000000000000000000000000000
22410,0,1,1252341575,Mon 07 Sep 2009 16:39:35 GMT,77974308,486604799,1,4295032832,0000000086221696ce6bd8382a7f7b6d9086e0f7bb7782df3d5b677170b5503a,00000000ffff0000000000000000000000000000000000000000000000000000
22420,0,1,1252352275,Mon 07 Sep 2009 19:37:55 GMT,2048664102,486604799,1,4295032832,000000002839d5a7e3a9459de6cc90e54dc3fdd376a76f8b661be933fd840a79,00000000ffff0000000000000000000000000000000000000000000000000000
22430,0,1,1252367912,Mon 07 Sep 2009 23:58:32 GMT,2736830752,486604799,1,4295032832,000000002f167164373a292910174738adbcbdb336a78aaa4eab82a3fe4e9507,00000000ffff0000000000000000000000000000000000000000000000000000
22440,0,1,1252380523,Tue 08 Sep 2009 03:28:43 GMT,377103124,486604799,1,4295032832,000000006a08345ea118445758427300cb90f700c73a69a9b553cba97b0165a8,00000000ffff0000000000000000000000000000000000000000000000000000
22450,0,1,1252388278,Tue 08 Sep 2009 05:37:58 GMT,2792028444,486604799,1,4295032832,0000000025f4c0be222605da30183775c28abbe472334640a89bd7e2c6b89bdc,00000000ffff0000000000000000000000000000000000000000000000000000
22460,0,1,1252400168,Tue 08 Sep 2009 08:56:08 GMT,22876413,486604799,1,4295032832,000000003ea114ab2d14d17710c6b56529bb17dcce05472f5d5fbc200f077ee4,00000000ffff0000000000000000000000000000000000000000000000000000
22470,0,1,1252419854,Tue 08 Sep 2009 14:24:14 GMT,458459741,486604799,1,4295032832,000000002e23e995fc6a577aaab1044ee9d4ef83b051b5317dd5532af2d67e35,00000000ffff0000000000000000000000000000000000000000000000000000
22480,0,1,1252431835,Tue 08 Sep 2009 17:43:55 GMT,2725274118,486604799,1,4295032832,0000000016cefbd89927fba3f7220a45e66da8bf2b8bc457f98c0b35bca52da3,00000000ffff0000000000000000000000000000000000000000000000000000
22490,0,1,1252444940,Tue 08 Sep 2009 21:22:20 GMT,241191654,486604799,1,4295032832,000000008387e9d34790ae6c0d86a61d60c3760d3980d94d31d3284536637187,00000000ffff0000000000000000000000000000000000000000000000000000
22500,0,1,1252455730,Wed 09 Sep 2009 00:22:10 GMT,534200344,486604799,1,4295032832,000000005bc7b8eac15677fd28c393e3271e52c6c30614e9c211c8c7c2815075,00000000ffff0000000000000000000000000000000000000000000000000000
22510,0,1,1252466121,Wed 09 Sep 2009 03:15:21 GMT,3087858458,486604799,1,4295032832,0000000022a98ca58b2bbcacdd798fdba2540b9c1adb9bf51aead1121edbf98b,00000000ffff0000000000000000000000000000000000000000000000000000
22520,0,1,1252479141,Wed 09 Sep 2009 06:52:21 GMT,1815460883,486604799,1,4295032832,000000009c821071409736e2ecc434668449ee12abfb1bd596edf0980f498bcb,00000000ffff0000000000000000000000000000000000000000000000000000
22530,0,1,1252509495,Wed 09 Sep 2009 15:18:15 GMT,2340618260,486604799,1,4295032832,00000000870ac27b306949ffbfd5dca3f3fa696a03e56e4f009c8b182f73dd54,00000000ffff0000000000000000000000000000000000000000000000000000
